household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,stunting_flag,risk_score,risk_label
HH02171,-2.11006,30.27152,Bugesera,Mwogo,0,3,3,protected_well,1,3,0,0.0996,Low
HH02172,-2.06157,30.15405,Bugesera,Mareba,0,3,2,protected_well,2,2,1,0.4557,Medium
HH02173,-1.81643,30.03,Nyarugenge,Nyamirambo,1,4,2,piped,3,3,0,0.0048,Low
HH02174,-2.11741,30.25605,Bugesera,Mwogo,0,3,2,unprotected_well,3,2,1,0.5419,High
HH02175,-1.97082,30.11882,Gasabo,Kinyinya,1,3,3,piped,1,4,0,0.0022,Low
HH02176,-1.92414,29.99555,Nyarugenge,Kigali,1,1,2,protected_well,1,3,0,0.2119,Low
HH02177,-2.20553,30.17359,Bugesera,Gashora,0,1,2,unprotected_well,2,4,0,0.0777,Low
HH02178,-2.00387,30.15465,Kicukiro,Kagarama,0,3,3,piped,2,4,0,0.0003,Low
HH02179,-2.17151,30.08329,Bugesera,Juru,1,2,3,piped,2,3,0,0.0005,Low
HH02180,-2.02775,30.47526,Rwamagana,Munyaga,0,1,1,unprotected_well,3,2,1,0.742,High
HH02181,-1.9869,30.03682,Nyarugenge,Nyamirambo,1,0,3,piped,3,4,0,0.0,Low
HH02182,-2.01048,30.09351,Kicukiro,Kanombe,0,0,2,protected_well,1,1,1,0.6994,High
HH02183,-1.97362,30.14088,Nyarugenge,Gitega,1,2,3,piped,3,4,0,0.0,Low
HH02184,-2.22185,30.16056,Bugesera,Gashora,0,1,1,protected_well,2,2,0,0.6706,High
HH02185,-1.96279,30.52246,Rwamagana,Gahengeri,0,0,2,river,2,2,1,0.8916,High
HH02186,-1.94607,30.12259,Gasabo,Kinyinya,1,0,3,piped,3,2,0,0.0001,Low
HH02187,-1.97477,29.98834,Nyarugenge,Kimisagara,0,0,1,piped,2,1,0,0.2573,Low
HH02188,-2.06726,30.03251,Nyarugenge,Kigali,1,3,3,piped,3,3,0,0.0002,Low
HH02189,-1.84273,30.12497,Gasabo,Jabana,1,0,2,protected_well,3,4,0,0.0004,Low
HH02190,-1.97758,30.10147,Kicukiro,Kanombe,1,3,1,piped,3,3,0,0.0269,Low
HH02191,-1.88138,30.02598,Kicukiro,Gahanga,1,3,3,piped,3,2,0,0.0007,Low
HH02192,-1.94185,30.45551,Rwamagana,Munyaga,1,3,3,piped,2,3,0,0.0012,Low
HH02193,-1.94093,30.49634,Rwamagana,Nzige,1,3,2,piped,1,2,0,0.3721,Medium
HH02194,-2.23165,30.07806,Bugesera,Juru,0,4,3,protected_well,1,4,0,0.0545,Low
HH02195,-1.95147,29.96611,Nyarugenge,Rwezamenyo,0,2,1,piped,2,1,1,0.6564,High
HH02196,-1.86145,30.10842,Gasabo,Bumbogo,1,2,2,piped,3,3,0,0.0009,Low
HH02197,-1.98518,30.42703,Rwamagana,Munyaga,0,2,2,unprotected_well,2,2,1,0.8009,High
HH02198,-1.95683,30.03649,Kicukiro,Niboye,1,1,2,river,2,2,1,0.9508,High
HH02199,-2.15764,30.22541,Bugesera,Gashora,0,2,3,piped,2,1,0,0.0105,Low
HH02200,-1.87858,30.38492,Rwamagana,Gahengeri,0,1,2,river,1,1,1,0.9986,High
HH02201,-1.95596,30.1087,Gasabo,Bumbogo,1,3,3,piped,1,3,0,0.0097,Low
HH02202,-1.99614,30.35433,Rwamagana,Munyaga,0,3,2,river,2,1,1,0.9979,High
HH02203,-2.09486,30.13847,Bugesera,Mareba,0,3,3,protected_well,1,2,0,0.3327,Medium
HH02204,-2.05032,30.00799,Kicukiro,Gahanga,1,3,3,piped,3,4,0,0.0,Low
HH02205,-2.02324,30.02546,Nyarugenge,Gitega,1,4,2,piped,3,1,0,0.0896,Low
HH02206,-1.90081,30.08437,Kicukiro,Gatenga,0,2,3,unprotected_well,1,3,1,0.347,Medium
HH02207,-1.86587,30.08454,Kicukiro,Kanombe,0,2,2,river,1,2,1,0.9972,High
HH02208,-1.89752,30.46271,Rwamagana,Gahengeri,0,4,2,unprotected_well,2,3,0,0.8311,High
HH02209,-2.01843,30.39853,Rwamagana,Gishari,1,0,3,protected_well,3,3,0,0.0001,Low
HH02210,-1.99136,29.94477,Nyarugenge,Nyamirambo,1,2,2,piped,2,3,0,0.007,Low
HH02211,-2.13708,30.14262,Bugesera,Gashora,0,1,2,piped,3,3,0,0.0004,Low
HH02212,-1.96664,30.14028,Nyarugenge,Kigali,0,3,3,piped,1,4,0,0.0022,Low
HH02213,-1.99989,29.92589,Nyarugenge,Kigali,1,0,1,protected_well,3,1,1,0.3286,Medium
HH02214,-1.92166,30.08518,Nyarugenge,Gitega,1,3,2,piped,1,2,1,0.3721,Medium
HH02215,-2.1609,30.10261,Bugesera,Gashora,0,0,1,unprotected_well,3,1,1,0.8466,High
HH02216,-2.26054,30.02742,Bugesera,Juru,0,4,2,piped,2,2,0,0.1485,Low
HH02217,-1.90591,29.98946,Nyarugenge,Kigali,0,1,1,protected_well,2,2,0,0.6706,High
HH02218,-1.92663,30.12863,Gasabo,Jabana,1,1,3,piped,3,4,0,0.0,Low
HH02219,-1.93217,30.01382,Nyarugenge,Nyamirambo,1,0,2,piped,2,1,0,0.0252,Low
HH02220,-2.00387,30.0374,Nyarugenge,Kimisagara,0,2,3,protected_well,1,3,0,0.045,Low
HH02221,-2.04319,30.11533,Kicukiro,Gahanga,1,3,2,protected_well,3,3,0,0.0227,Low
HH02222,-2.00575,30.05437,Nyarugenge,Kimisagara,1,2,3,piped,1,1,0,0.0782,Low
HH02223,-1.86206,30.35931,Rwamagana,Fumbwe,0,3,2,piped,2,2,0,0.0691,Low
HH02224,-1.98165,30.41637,Rwamagana,Fumbwe,0,3,3,river,1,1,1,0.9965,High
HH02225,-2.0027,30.05181,Kicukiro,Niboye,1,2,2,protected_well,3,1,0,0.1676,Low
HH02226,-2.07108,30.05479,Kicukiro,Kanombe,1,2,1,piped,3,2,0,0.0504,Low
HH02227,-1.96599,30.09546,Kicukiro,Kagarama,0,2,1,unprotected_well,1,2,1,0.9977,High
HH02228,-1.98496,30.40514,Rwamagana,Nzige,0,3,3,unprotected_well,1,4,0,0.2168,Low
HH02229,-2.05085,30.15378,Kicukiro,Kanombe,1,1,3,piped,2,2,0,0.001,Low
HH02230,-1.82665,30.18419,Gasabo,Kinyinya,1,0,1,piped,3,3,0,0.0021,Low
HH02231,-1.90528,30.44394,Rwamagana,Gahengeri,0,2,3,river,1,3,1,0.857,High
HH02232,-2.15143,30.15757,Bugesera,Mwogo,0,4,3,river,3,2,1,0.7004,High
HH02233,-2.07707,30.25336,Bugesera,Kamabuye,0,0,2,protected_well,1,1,1,0.6994,High
HH02234,-2.10542,30.12476,Bugesera,Juru,0,1,1,protected_well,3,2,1,0.2032,Low
HH02235,-2.00241,30.04449,Kicukiro,Kanombe,1,3,3,piped,1,3,0,0.0097,Low
HH02236,-1.98253,30.14381,Gasabo,Jabana,1,3,1,piped,3,1,1,0.3598,Medium
HH02237,-2.01188,30.06024,Kicukiro,Gahanga,1,1,3,protected_well,1,3,0,0.0197,Low
HH02238,-2.22758,30.16426,Bugesera,Mwogo,0,1,3,unprotected_well,1,1,1,0.8214,High
HH02239,-1.84947,30.46023,Rwamagana,Gahengeri,0,1,3,piped,2,3,0,0.0002,Low
HH02240,-1.98141,30.06466,Kicukiro,Kagarama,0,4,2,piped,3,1,0,0.0896,Low
HH02241,-1.89135,30.4299,Rwamagana,Munyaga,0,3,3,protected_well,1,3,0,0.0996,Low
HH02242,-1.97864,30.13936,Gasabo,Kinyinya,0,3,3,piped,1,3,0,0.0097,Low
HH02243,-1.86934,30.12518,Gasabo,Kinyinya,1,0,2,piped,3,2,0,0.0007,Low
HH02244,-1.90715,30.11129,Kicukiro,Gatenga,0,3,1,piped,1,1,1,0.9728,High
HH02245,-1.95763,30.47597,Rwamagana,Munyaga,1,1,3,piped,3,3,0,0.0,Low
HH02246,-1.86969,30.48351,Rwamagana,Nzige,0,3,3,protected_well,2,2,0,0.0588,Low
HH02247,-1.85506,30.11272,Gasabo,Jabana,1,0,3,piped,3,3,0,0.0,Low
HH02248,-1.98398,30.01067,Kicukiro,Kanombe,0,1,3,protected_well,3,1,0,0.0064,Low
HH02249,-1.98979,29.97115,Nyarugenge,Rwezamenyo,1,3,3,piped,3,3,0,0.0002,Low
HH02250,-2.06895,30.37072,Rwamagana,Nzige,0,0,1,protected_well,1,2,0,0.8738,High
HH02251,-2.21866,30.11005,Bugesera,Gashora,0,0,3,piped,3,3,0,0.0,Low
HH02252,-1.87487,29.93015,Nyarugenge,Rwezamenyo,1,2,3,piped,3,3,0,0.0001,Low
HH02253,-1.96874,30.15685,Kicukiro,Gahanga,1,0,2,piped,2,3,0,0.0013,Low
HH02254,-2.04575,30.12014,Kicukiro,Niboye,1,0,3,piped,3,3,0,0.0,Low
HH02255,-1.91475,30.01774,Kicukiro,Gatenga,1,4,3,piped,3,4,0,0.0001,Low
HH02256,-1.89361,30.03916,Nyarugenge,Kigali,1,3,1,unprotected_well,3,2,1,0.9407,High
HH02257,-2.03629,30.18393,Bugesera,Kamabuye,0,2,2,unprotected_well,3,3,0,0.1005,Low
HH02258,-2.17279,30.16896,Bugesera,Juru,1,0,3,unprotected_well,2,4,0,0.0027,Low
HH02259,-1.83293,30.14013,Nyarugenge,Kimisagara,1,4,3,piped,3,4,0,0.0001,Low
HH02260,-1.98422,30.43262,Rwamagana,Fumbwe,1,1,3,protected_well,3,3,0,0.0003,Low
HH02261,-2.02463,30.00339,Nyarugenge,Kimisagara,1,3,2,piped,2,3,0,0.0162,Low
HH02262,-1.77191,30.19748,Gasabo,Bumbogo,0,1,3,unprotected_well,1,1,1,0.8214,High
HH02263,-2.03726,30.56292,Rwamagana,Munyaga,0,4,2,unprotected_well,3,2,0,0.7353,High
HH02264,-1.90743,30.48936,Rwamagana,Gahengeri,0,3,3,piped,2,2,0,0.0055,Low
HH02265,-1.99927,30.04794,Kicukiro,Niboye,0,1,1,piped,1,1,1,0.8666,High
HH02266,-2.05056,30.36306,Rwamagana,Munyaga,0,0,3,river,2,2,0,0.3803,Medium
HH02267,-1.95671,30.39205,Rwamagana,Nzige,1,2,3,piped,3,4,0,0.0,Low
HH02268,-1.97864,30.50982,Rwamagana,Gishari,0,2,3,piped,3,2,0,0.0003,Low
HH02269,-1.914,30.08033,Nyarugenge,Kimisagara,1,3,3,piped,3,1,0,0.0031,Low
HH02270,-1.86612,30.18527,Gasabo,Jabana,1,0,3,piped,3,3,0,0.0,Low
HH02271,-2.00158,30.164,Gasabo,Jabana,1,1,3,piped,3,4,0,0.0,Low
HH02272,-1.94636,30.46103,Rwamagana,Fumbwe,0,3,2,protected_well,2,3,0,0.1566,Low
HH02273,-1.91764,30.14839,Nyarugenge,Kimisagara,1,4,3,piped,3,2,0,0.0016,Low
HH02274,-1.97589,30.48502,Rwamagana,Gahengeri,0,0,2,river,1,2,1,0.985,High
HH02275,-1.91949,30.10178,Gasabo,Bumbogo,0,1,3,piped,1,3,0,0.0018,Low
HH02276,-1.84933,30.03458,Gasabo,Remera,1,1,2,piped,2,2,0,0.0133,Low
HH02277,-1.9576,29.99829,Nyarugenge,Rwezamenyo,1,2,2,piped,3,3,0,0.0009,Low
HH02278,-2.03275,30.16393,Gasabo,Bumbogo,1,1,3,protected_well,2,4,0,0.0006,Low
HH02279,-1.93993,30.20348,Kicukiro,Niboye,0,2,2,piped,2,2,0,0.0306,Low
HH02280,-2.0368,29.9733,Nyarugenge,Nyamirambo,1,3,2,piped,1,2,0,0.3721,Medium
HH02281,-2.04273,30.12098,Kicukiro,Gatenga,0,3,3,unprotected_well,3,3,0,0.0192,Low
HH02282,-1.98673,30.12451,Kicukiro,Niboye,0,1,1,piped,1,2,1,0.5903,High
HH02283,-1.87062,30.07693,Nyarugenge,Gitega,1,1,3,piped,3,4,0,0.0,Low
HH02284,-2.15199,30.1828,Bugesera,Gashora,0,1,3,unprotected_well,1,2,0,0.5049,High
HH02285,-2.18732,30.12034,Bugesera,Mwogo,0,4,3,unprotected_well,2,1,1,0.8818,High
HH02286,-1.85859,30.48755,Rwamagana,Munyaga,0,3,2,piped,2,3,0,0.0162,Low
HH02287,-1.87912,30.39087,Rwamagana,Nzige,0,2,1,protected_well,1,1,1,0.9942,High
HH02288,-2.06685,30.13537,Bugesera,Gashora,0,0,2,protected_well,1,2,0,0.3405,Medium
HH02289,-1.88184,30.073,Gasabo,Jabana,1,1,1,unprotected_well,3,2,1,0.742,High
HH02290,-1.93186,30.39058,Rwamagana,Munyaga,1,3,2,piped,3,3,0,0.0021,Low
HH02291,-1.94871,30.10188,Kicukiro,Niboye,0,0,3,protected_well,3,3,0,0.0001,Low
HH02292,-1.96663,29.96884,Nyarugenge,Gitega,1,0,2,protected_well,2,2,0,0.0607,Low
HH02293,-2.01643,30.13514,Kicukiro,Gahanga,1,4,2,unprotected_well,3,2,1,0.7353,High
HH02294,-1.98137,30.18245,Gasabo,Remera,1,4,2,piped,3,2,0,0.0214,Low
HH02295,-1.95959,30.07238,Kicukiro,Kagarama,1,3,3,piped,2,3,0,0.0012,Low
HH02296,-1.85845,30.121,Nyarugenge,Gitega,1,2,1,piped,3,2,0,0.0504,Low
HH02297,-1.92765,30.56426,Rwamagana,Munyaga,0,0,2,unprotected_well,1,3,0,0.5636,High
HH02298,-2.13115,30.24603,Bugesera,Kamabuye,0,3,3,unprotected_well,3,4,0,0.0043,Low
HH02299,-1.9334,30.07146,Gasabo,Remera,1,0,2,piped,2,3,0,0.0013,Low
HH02300,-1.8627,30.06346,Nyarugenge,Kigali,1,4,1,piped,2,3,0,0.3414,Medium
HH02301,-2.04041,30.18342,Bugesera,Mareba,0,3,1,unprotected_well,2,1,1,0.9983,High
HH02302,-1.94619,30.34401,Rwamagana,Gishari,0,1,2,piped,1,4,0,0.0053,Low
HH02303,-1.97385,30.13575,Kicukiro,Niboye,1,1,2,piped,3,3,0,0.0004,Low
HH02304,-2.22479,30.1632,Bugesera,Mwogo,0,4,2,unprotected_well,2,1,1,0.9901,High
HH02305,-2.01167,30.44151,Rwamagana,Gishari,0,1,3,protected_well,3,4,0,0.0001,Low
HH02306,-1.88342,30.15582,Gasabo,Jabana,1,0,2,piped,1,2,0,0.0438,Low
HH02307,-1.94156,30.34425,Rwamagana,Gahengeri,0,1,1,piped,1,2,0,0.5903,High
HH02308,-1.94925,29.9444,Nyarugenge,Kimisagara,0,4,2,piped,1,2,0,0.5819,High
HH02309,-1.92907,30.46159,Rwamagana,Gishari,0,0,1,piped,2,2,0,0.0714,Low
HH02310,-1.90628,30.0809,Gasabo,Kinyinya,1,3,3,piped,2,3,0,0.0012,Low
HH02311,-2.15823,30.19002,Bugesera,Gashora,0,0,2,piped,1,1,0,0.171,Low
HH02312,-1.90696,30.18058,Gasabo,Remera,1,3,3,piped,2,4,0,0.0003,Low
HH02313,-2.04381,30.17369,Gasabo,Jabana,0,1,2,piped,2,2,0,0.0133,Low
HH02314,-1.95336,30.46199,Rwamagana,Gishari,1,3,1,piped,3,2,0,0.1108,Low
HH02315,-1.94392,30.3361,Rwamagana,Gahengeri,0,0,1,piped,2,1,0,0.2573,Low
HH02316,-1.86796,30.13727,Gasabo,Jabana,1,1,3,piped,2,4,0,0.0,Low
HH02317,-1.96857,30.30948,Rwamagana,Fumbwe,0,4,2,unprotected_well,2,1,1,0.9901,High
HH02318,-1.75956,30.175,Gasabo,Gasabo,1,3,2,protected_well,3,1,0,0.321,Medium
HH02319,-2.1577,30.17976,Bugesera,Juru,0,2,1,piped,1,2,1,0.7719,High
HH02320,-1.96283,30.20762,Gasabo,Remera,0,4,1,piped,1,1,1,0.9883,High
HH02321,-1.9651,30.10853,Gasabo,Bumbogo,1,3,3,piped,3,4,0,0.0,Low
HH02322,-1.98338,30.08463,Gasabo,Remera,1,4,2,piped,3,3,0,0.0048,Low
HH02323,-1.82502,30.05136,Nyarugenge,Rwezamenyo,1,3,3,piped,3,4,0,0.0,Low
HH02324,-2.16693,30.10078,Bugesera,Kamabuye,1,4,2,piped,3,2,0,0.0214,Low
HH02325,-1.92632,30.20455,Gasabo,Jabana,0,1,3,protected_well,3,4,0,0.0001,Low
HH02326,-1.9261,30.12539,Gasabo,Gasabo,1,1,2,protected_well,3,4,0,0.0009,Low
HH02327,-1.97814,30.17431,Gasabo,Bumbogo,1,0,1,unprotected_well,3,2,0,0.5505,High
HH02328,-1.95678,30.23457,Gasabo,Kinyinya,1,3,2,piped,3,2,0,0.0092,Low
HH02329,-2.06117,30.03431,Kicukiro,Niboye,0,1,1,unprotected_well,1,2,1,0.9946,High
HH02330,-1.92611,30.06284,Gasabo,Kinyinya,0,2,1,river,1,2,1,0.9998,High
HH02331,-2.08283,30.06765,Bugesera,Juru,0,3,3,unprotected_well,3,1,1,0.2846,Low
HH02332,-1.88913,30.05591,Nyarugenge,Gitega,1,4,1,piped,3,3,0,0.061,Low
HH02333,-2.00751,30.48444,Rwamagana,Nzige,0,4,1,unprotected_well,2,2,1,0.9966,High
HH02334,-1.98484,30.4774,Rwamagana,Fumbwe,0,1,3,unprotected_well,1,4,0,0.0478,Low
HH02335,-2.07418,29.94956,Kicukiro,Kanombe,1,0,3,piped,3,2,0,0.0001,Low
HH02336,-1.93524,30.22329,Kicukiro,Gahanga,1,4,1,piped,3,2,0,0.2264,Low
HH02337,-2.20616,30.07433,Bugesera,Mwogo,0,4,2,unprotected_well,2,2,1,0.9569,High
HH02338,-1.85817,30.17073,Gasabo,Jabana,0,4,2,piped,1,1,1,0.8625,High
HH02339,-1.93361,30.37029,Rwamagana,Fumbwe,0,2,3,piped,2,3,0,0.0005,Low
HH02340,-2.18585,30.14347,Bugesera,Kamabuye,0,2,2,unprotected_well,3,1,1,0.6943,High
HH02341,-1.82751,30.44775,Rwamagana,Nzige,0,0,2,river,1,1,1,0.9966,High
HH02342,-1.83025,30.11102,Gasabo,Jabana,1,3,2,piped,3,4,0,0.0005,Low
HH02343,-1.78945,30.17531,Gasabo,Bumbogo,1,4,2,piped,3,3,0,0.0048,Low
HH02344,-1.9719,30.48289,Rwamagana,Gahengeri,0,0,1,unprotected_well,2,2,1,0.9072,High
HH02345,-1.96391,30.51925,Rwamagana,Gishari,0,4,2,protected_well,2,1,1,0.8986,High
HH02346,-1.99875,30.13341,Gasabo,Bumbogo,1,4,2,piped,3,4,0,0.0011,Low
HH02347,-2.10706,30.1429,Bugesera,Gashora,0,1,2,piped,1,1,0,0.3264,Medium
HH02348,-1.97607,30.51796,Rwamagana,Gishari,0,4,3,unprotected_well,1,4,0,0.3939,Medium
HH02349,-2.03666,30.10466,Bugesera,Mareba,0,2,3,unprotected_well,1,3,0,0.347,Medium
HH02350,-1.85506,30.43994,Rwamagana,Munyaga,0,0,2,unprotected_well,1,1,1,0.9633,High
HH02351,-1.86842,30.06452,Nyarugenge,Nyamirambo,1,1,3,river,2,4,0,0.0662,Low
HH02352,-2.00931,29.98842,Kicukiro,Kagarama,1,3,1,protected_well,3,1,1,0.8637,High
HH02353,-1.90427,30.02066,Nyarugenge,Kigali,1,0,2,piped,3,4,0,0.0,Low
HH02354,-1.93565,30.10056,Kicukiro,Kanombe,1,3,2,piped,3,4,0,0.0005,Low
HH02355,-1.84078,30.11832,Gasabo,Gasabo,1,2,2,piped,2,3,0,0.007,Low
HH02356,-1.93655,30.51593,Rwamagana,Nzige,1,4,1,protected_well,2,3,1,0.854,High
HH02357,-1.95715,30.05405,Nyarugenge,Kigali,1,3,1,protected_well,3,2,0,0.5844,High
HH02358,-2.01712,30.16437,Kicukiro,Niboye,0,2,2,piped,2,1,0,0.1247,Low
HH02359,-1.91255,30.17049,Gasabo,Jabana,1,3,3,piped,3,4,0,0.0,Low
HH02360,-1.9311,30.07893,Nyarugenge,Kigali,1,4,2,piped,3,1,0,0.0896,Low
HH02361,-1.93325,30.1258,Kicukiro,Gahanga,1,0,3,river,3,3,0,0.0168,Low
HH02362,-1.99899,30.08785,Kicukiro,Niboye,0,3,2,unprotected_well,2,2,0,0.9043,High
HH02363,-1.88596,30.10386,Gasabo,Bumbogo,0,0,2,piped,2,1,0,0.0252,Low
HH02364,-1.95922,30.16302,Gasabo,Bumbogo,1,2,3,protected_well,3,3,0,0.0007,Low
HH02365,-1.83848,30.04699,Nyarugenge,Gitega,0,0,3,piped,3,3,0,0.0,Low
HH02366,-2.04919,30.0278,Kicukiro,Niboye,0,4,3,piped,2,1,0,0.0554,Low
HH02367,-1.92641,30.09882,Gasabo,Remera,0,4,2,protected_well,3,1,0,0.5261,High
HH02368,-1.8911,30.33977,Rwamagana,Gishari,0,3,1,piped,2,2,0,0.4988,Medium
HH02369,-1.97372,30.43115,Rwamagana,Munyaga,0,3,3,protected_well,3,4,0,0.0004,Low
HH02370,-1.90477,30.1421,Nyarugenge,Gitega,1,3,2,protected_well,3,2,0,0.0949,Low
HH02371,-1.89488,30.00017,Nyarugenge,Kigali,1,2,1,piped,3,1,0,0.1931,Low
HH02372,-1.96465,29.992,Nyarugenge,Gitega,1,0,3,piped,1,4,0,0.0002,Low
HH02373,-2.21431,30.13074,Bugesera,Juru,0,0,1,unprotected_well,3,3,0,0.2136,Low
HH02374,-1.93295,30.13168,Nyarugenge,Kimisagara,1,0,2,piped,1,1,0,0.171,Low
HH02375,-2.0113,30.48534,Rwamagana,Nzige,0,2,2,piped,2,3,0,0.007,Low
HH02376,-1.8302,29.96136,Gasabo,Bumbogo,1,1,3,protected_well,3,4,0,0.0001,Low
HH02377,-1.96964,30.42185,Rwamagana,Nzige,0,3,1,unprotected_well,3,2,1,0.9407,High
HH02378,-1.92037,30.14082,Gasabo,Kinyinya,1,2,3,piped,3,4,0,0.0,Low
HH02379,-1.91133,30.46017,Rwamagana,Gahengeri,0,0,3,river,3,3,0,0.0168,Low
HH02380,-1.94328,30.05727,Nyarugenge,Kigali,1,4,2,piped,2,2,0,0.1485,Low
HH02381,-1.88744,30.45348,Rwamagana,Fumbwe,0,3,2,piped,3,1,0,0.0402,Low
HH02382,-2.01019,30.20303,Gasabo,Kinyinya,0,3,1,piped,2,1,1,0.8177,High
HH02383,-1.86488,30.08319,Nyarugenge,Gitega,1,4,3,piped,3,2,0,0.0016,Low
HH02384,-1.92065,30.09211,Nyarugenge,Rwezamenyo,1,0,2,protected_well,3,4,0,0.0004,Low
HH02385,-1.94133,30.17816,Gasabo,Bumbogo,1,0,3,piped,3,3,0,0.0,Low
HH02386,-2.10713,30.17997,Bugesera,Kamabuye,0,3,3,protected_well,3,1,0,0.0341,Low
HH02387,-1.91905,30.46953,Rwamagana,Gahengeri,0,0,3,unprotected_well,2,2,0,0.0516,Low
HH02388,-1.91647,30.48589,Rwamagana,Gishari,0,0,2,unprotected_well,1,1,1,0.9633,High
HH02389,-2.14253,30.20649,Bugesera,Kamabuye,0,3,2,unprotected_well,1,3,1,0.9436,High
HH02390,-2.00463,30.18086,Kicukiro,Gahanga,0,4,3,piped,2,1,0,0.0554,Low
HH02391,-1.94969,30.41408,Rwamagana,Nzige,0,3,3,piped,1,3,0,0.0097,Low
HH02392,-1.90965,30.09338,Gasabo,Kinyinya,1,1,3,piped,1,4,0,0.0004,Low
HH02393,-1.86378,30.11646,Kicukiro,Kagarama,1,0,2,protected_well,2,2,0,0.0607,Low
HH02394,-1.93885,30.39731,Rwamagana,Munyaga,1,2,2,piped,3,3,0,0.0009,Low
HH02395,-1.93124,30.18599,Kicukiro,Niboye,0,3,2,protected_well,1,2,1,0.8699,High
HH02396,-2.10639,30.10127,Bugesera,Mwogo,1,4,3,piped,3,3,0,0.0004,Low
HH02397,-1.95295,30.46681,Rwamagana,Nzige,0,3,2,protected_well,1,2,1,0.8699,High
HH02398,-1.8745,29.96051,Nyarugenge,Gitega,0,4,2,protected_well,1,1,1,0.9861,High
HH02399,-2.01335,29.99589,Nyarugenge,Rwezamenyo,1,2,3,piped,2,4,0,0.0001,Low
HH02400,-1.96866,30.04136,Gasabo,Gasabo,0,0,3,unprotected_well,2,3,0,0.0119,Low
HH02401,-2.03765,30.16792,Kicukiro,Gahanga,1,0,2,piped,2,3,0,0.0013,Low
HH02402,-1.96696,30.17528,Nyarugenge,Nyamirambo,0,3,2,unprotected_well,2,1,1,0.9771,High
HH02403,-1.87781,30.10919,Nyarugenge,Gitega,1,3,3,piped,2,4,0,0.0003,Low
HH02404,-1.90238,30.09924,Gasabo,Gasabo,1,2,1,protected_well,2,3,1,0.5147,High
HH02405,-2.0001,30.10615,Kicukiro,Gahanga,1,4,3,piped,3,3,0,0.0004,Low
HH02406,-1.87729,29.97263,Nyarugenge,Kigali,1,2,1,piped,3,3,0,0.0116,Low
HH02407,-1.89341,30.08544,Gasabo,Remera,1,0,3,protected_well,3,4,0,0.0,Low
HH02408,-2.04455,30.16036,Kicukiro,Gatenga,1,2,3,piped,1,3,0,0.0042,Low
HH02409,-2.17537,30.19232,Bugesera,Gashora,0,2,2,unprotected_well,1,1,1,0.9931,High
HH02410,-1.98463,30.18944,Bugesera,Mwogo,1,2,2,piped,3,1,0,0.0175,Low
HH02411,-2.16052,30.18075,Bugesera,Kamabuye,0,2,2,protected_well,2,2,0,0.2628,Low
HH02412,-2.03769,30.29301,Rwamagana,Nzige,0,2,1,unprotected_well,3,2,1,0.871,High
HH02413,-1.81329,30.12132,Nyarugenge,Kigali,1,4,1,piped,3,2,0,0.2264,Low
HH02414,-2.04785,30.47722,Rwamagana,Gahengeri,0,3,3,unprotected_well,1,3,0,0.5551,High
HH02415,-1.99052,30.04554,Nyarugenge,Rwezamenyo,1,3,2,piped,2,3,0,0.0162,Low
HH02416,-2.26554,30.24146,Bugesera,Mwogo,0,2,3,protected_well,3,4,0,0.0002,Low
HH02417,-1.99784,30.25032,Kicukiro,Kanombe,1,3,1,piped,3,1,0,0.3598,Medium
HH02418,-2.11527,30.2587,Bugesera,Mwogo,0,3,2,protected_well,1,1,1,0.9679,High
HH02419,-1.95993,30.15034,Nyarugenge,Rwezamenyo,1,2,3,piped,2,4,0,0.0001,Low
HH02420,-2.1865,30.08601,Bugesera,Mwogo,0,0,3,piped,2,3,0,0.0001,Low
HH02421,-2.02106,30.05411,Nyarugenge,Nyamirambo,1,0,2,piped,3,4,0,0.0,Low
HH02422,-1.88941,30.10099,Gasabo,Remera,1,4,3,piped,3,2,0,0.0016,Low
HH02423,-2.23767,30.17969,Bugesera,Mwogo,0,3,3,protected_well,2,4,0,0.0031,Low
HH02424,-2.13814,30.14698,Bugesera,Mwogo,0,0,3,protected_well,2,3,0,0.0011,Low
HH02425,-2.04118,30.12758,Kicukiro,Gahanga,1,4,3,unprotected_well,2,4,0,0.0753,Low
HH02426,-2.0359,30.11377,Kicukiro,Gatenga,1,2,2,river,3,3,0,0.5576,High
HH02427,-1.92929,30.17982,Kicukiro,Niboye,0,1,2,piped,2,1,0,0.0572,Low
HH02428,-2.15326,30.15343,Bugesera,Mareba,1,4,1,river,2,2,1,0.9997,High
HH02429,-1.97193,30.32976,Rwamagana,Gishari,0,3,2,piped,1,1,0,0.7277,High
HH02430,-1.84054,30.49697,Rwamagana,Gishari,1,0,2,piped,2,4,0,0.0003,Low
HH02431,-1.93657,30.07899,Nyarugenge,Gitega,1,2,2,piped,3,4,0,0.0002,Low
HH02432,-2.03341,30.36699,Rwamagana,Nzige,0,2,2,piped,2,2,0,0.0306,Low
HH02433,-1.95795,30.08394,Kicukiro,Kanombe,1,1,1,river,2,2,1,0.9962,High
HH02434,-2.17508,30.11416,Bugesera,Mareba,1,3,3,protected_well,3,3,0,0.0017,Low
HH02435,-2.11572,30.10114,Bugesera,Mwogo,0,0,2,river,2,3,1,0.646,High
